decimalLatitude	decimalLongitude	date	language	license	modified	publisher	decimalLatitude	decimalLongitude	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	gbifID	accessRights	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	date	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks			coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
21.745403	-105.533202	10/16/17		CC_BY_NC_4_0	2022-10-21T16:12:09Z		21.745403	-105.533202					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986587520		https://www.inaturalist.org/observations/19436447	19436447		nachovallarta															PRESENT																							6/9/18	00:05:00-06:00	160	160	2018	6	9	2018/06/09 12:05 AM MDT											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42563109				nachovallarta		2019-01-05T07:07:34				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T16:10:17.168Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T16:10:17.168Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.760504	-105.529351	10/16/17		CC_BY_NC_4_0	2022-10-21T16:11:57Z		21.760504	-105.529351					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986586096		https://www.inaturalist.org/observations/19436356	19436356		nachovallarta															PRESENT																							6/6/18	23:57:00-06:00	157	157	2018	6	6	2018/06/06 11:57 PM MDT											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42562825				nachovallarta		2019-01-05T06:59:34				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:57.575Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:57.575Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.636933	-105.511885	10/16/17		CC_BY_NC_4_0	2022-10-21T15:39:59Z		21.636933	-105.511885					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986580100		https://www.inaturalist.org/observations/19414209	19414209		nachovallarta															PRESENT																							12/31/18	15:13:00-07:00	365	365	2018	12	31	2018/12/31 3:13 PM MST															MX	Nayarit				"Nayarit, MX"										30357																															42497936				nachovallarta		2019-01-04T07:04:14				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:57.531Z						COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:57.531Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.740088	-105.583413	9/27/06		CC_BY_NC_4_0	2022-10-21T15:39:28Z		21.740088	-105.583413					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986579886		https://www.inaturalist.org/observations/19414007	19414007		nachovallarta															PRESENT																							12/31/18	14:58:00-07:00	365	365	2018	12	31	2018/12/31 2:58 PM MST															MX	Nayarit				"Nayarit, MX"										30357																															42497386				nachovallarta		2019-01-04T06:38:31				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:56.604Z						COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:56.604Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.788652	-105.412106	10/21/16		CC_BY_NC_4_0	2022-10-21T15:40:07Z		21.788652	-105.412106					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986578039		https://www.inaturalist.org/observations/19414242	19414242		nachovallarta															PRESENT																							12/31/18	14:47:00-07:00	365	365	2018	12	31	2018/12/31 2:47 PM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42497997				nachovallarta		2019-01-04T07:07:52				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:56.501Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:56.501Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.18_1	Nayarit	MEX.18.16_2	Santiago Ixcuintla			NT
21.68154	-105.486982	10/18/13		CC_BY_NC_4_0	2022-10-21T15:39:38Z		21.68154	-105.486982					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986577794		https://www.inaturalist.org/observations/19414123	19414123		nachovallarta															PRESENT																							12/31/18	15:06:00-07:00	365	365	2018	12	31	2018/12/31 3:06 PM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42497746				nachovallarta		2019-01-04T06:53:47				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T16:10:15.115Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T16:10:15.115Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.745793	-105.529886	8/31/17		CC_BY_NC_4_0	2022-10-21T15:35:08Z		21.745793	-105.529886					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986577780		https://www.inaturalist.org/observations/19413792	19413792		nachovallarta															PRESENT																							12/31/18	14:32:00-07:00	365	365	2018	12	31	2018/12/31 2:32 PM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42496716				nachovallarta		2019-01-04T06:17:11				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:56.795Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:56.795Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.660508	-105.450558	8/31/17		CC_BY_NC_4_0	2022-10-21T15:39:51Z		21.660508	-105.450558					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986577612		https://www.inaturalist.org/observations/19414137	19414137		nachovallarta															PRESENT																							12/31/18	15:10:00-07:00	365	365	2018	12	31	2018/12/31 3:10 PM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42497791				nachovallarta		2019-01-04T06:55:41				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:56.838Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:56.838Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.18_1	Nayarit	MEX.18.16_2	Santiago Ixcuintla			NT
21.641894	-105.413633	12/4/16		CC_BY_NC_4_0	2022-10-21T15:40:15Z		21.641894	-105.413633					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986577601		https://www.inaturalist.org/observations/19414272	19414272		nachovallarta															PRESENT																							12/31/18	14:44:00-07:00	365	365	2018	12	31	2018/12/31 2:44 PM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42498078				nachovallarta		2019-01-04T07:12:53				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T16:10:15.549Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T16:10:15.549Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.18_1	Nayarit	MEX.18.16_2	Santiago Ixcuintla			NT
21.623353	-105.579648	2/13/12		CC_BY_NC_4_0	2022-10-21T15:39:12Z		21.623353	-105.579648					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986577410		https://www.inaturalist.org/observations/19413901	19413901		nachovallarta															PRESENT																							12/31/18	14:41:00-07:00	365	365	2018	12	31	2018/12/31 2:41 PM MST															MX	Nayarit				"Nayarit, MX"										30357																															42497007				nachovallarta		2019-01-04T06:26:11				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:56.788Z						COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:56.788Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.637046	-105.542181	7/29/17		CC_BY_NC_4_0	2021-01-20T03:10:17Z		21.637046	-105.542181					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986577190		https://www.inaturalist.org/observations/19413748	19413748		nachovallarta															PRESENT																							12/31/18	13:53:00-07:00	365	365	2018	12	31	2018/12/31 1:53 PM MST															MX	Nayarit				"Nayarit, MX"										30357																															42496554				nachovallarta		2019-01-04T06:11:51				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:57.063Z						COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:57.063Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
22.273355	-98.888695	7/20/17		CC_BY_NC_4_0	2022-10-21T15:34:53Z		22.273355	-98.888695					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30298m at the request of the observer	1986563673		https://www.inaturalist.org/observations/19379074	19379074		Anuar D. Hernández-Saint Martin															PRESENT																							10/24/15	07:49:00-05:00	297	297	2015	10	24	2015/10/24 7:49 AM CDT											NORTH_AMERICA				MX	San Luis Potosí				"San Luis Potosí, MX"										30298																															42382755				Anuar D. Hernández-Saint Martin		2019-01-02T18:04:05				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T16:10:13.980Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T16:10:13.980Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/mamiferos-silvestres-de-mexico	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.24_1	San Luis Potosí	MEX.24.42_2	Tamuín			NT
21.514746	-87.661293	7/20/17		CC_BY_NC_4_0	2022-10-21T15:35:00Z		21.514746	-87.661293					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30377m at the request of the observer	1986563666		https://www.inaturalist.org/observations/19379429	19379429		Anuar D. Hernández-Saint Martin															PRESENT																							12/5/18	10:54:00-06:00	339	339	2018	12	5	2018/12/05 10:54 AM CST											NORTH_AMERICA				MX	Yucatán				Mexico										30377																															42383873				Anuar D. Hernández-Saint Martin		2019-01-02T18:23:29				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:55.286Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:55.286Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/mamiferos-silvestres-de-mexico;https://www.inaturalist.org/projects/biodiversidad-en-la-peninsula-de-yucatan-campeche-yucatan-y-quintana-roo	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.749933	-105.536955	4/13/17		CC_BY_NC_4_0	2022-10-21T15:34:37Z		21.749933	-105.536955					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986562092		https://www.inaturalist.org/observations/19370971	19370971		nachovallarta															PRESENT																							6/9/18	22:56:00-06:00	160	160	2018	6	9	2018/06/09 10:56 PM MDT											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42356754				nachovallarta		2019-01-02T05:58:02				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:54.730Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:54.730Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.729914	-105.437342	4/13/17		CC_BY_NC_4_0	2022-10-21T15:34:45Z		21.729914	-105.437342					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986561004		https://www.inaturalist.org/observations/19371844	19371844		nachovallarta															PRESENT																							12/31/18	14:39:00-07:00	365	365	2018	12	31	2018/12/31 2:39 PM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42359970				nachovallarta		2019-01-02T07:00:50				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:54.653Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:54.653Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.18_1	Nayarit	MEX.18.16_2	Santiago Ixcuintla			NT
21.797988	-105.432738	2/28/17		CC_BY_NC_4_0	2022-10-21T15:34:30Z		21.797988	-105.432738					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1986544691		https://www.inaturalist.org/observations/19329649	19329649		nachovallarta															PRESENT																							2/4/17	01:26:00-07:00	35	35	2017	2	4	2017/02/04 1:26 AM MST											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															42246559				nachovallarta		2018-12-31T08:30:33				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:52.445Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:52.445Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.18_1	Nayarit	MEX.18.16_2	Santiago Ixcuintla			NT
21.682003	-105.411735	2/7/17		CC_BY_NC_4_0	2022-10-21T15:33:37Z		21.682003	-105.411735					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1978857746		https://www.inaturalist.org/observations/19223436	19223436		nachovallarta															PRESENT																							4/30/15	11:41:00-06:00	120	120	2015	4	30	2015/04/30 11:41 AM MDT											NORTH_AMERICA				MX	Nayarit				"Nayarit, MX"										30357																															41939280				nachovallarta		2018-12-26T02:30:49				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:47.340Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:47.340Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.18_1	Nayarit	MEX.18.16_2	Santiago Ixcuintla			NT
21.688459	-105.582571	6/20/17		CC_BY_NC_4_0	2022-10-21T15:33:28Z		21.688459	-105.582571					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1978857367		https://www.inaturalist.org/observations/19223243	19223243		nachovallarta															PRESENT																							12/22/18	14:42:00-07:00	356	356	2018	12	22	2018/12/22 2:42 PM MST															MX	Nayarit				"Nayarit, MX"										30357																															41938725				nachovallarta		2018-12-26T02:14:49				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T16:10:07.592Z						COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T16:10:07.592Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
21.699642	-105.582408	2/1/12		CC_BY_NC_4_0	2022-10-21T15:34:15Z		21.699642	-105.582408					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30357m to protect threatened taxon	1978855737		https://www.inaturalist.org/observations/19226116	19226116		nachovallarta															PRESENT																							2/20/16	16:35:00-07:00	51	51	2016	2	20	2016/02/20 4:35 PM MST															MX	Nayarit				"Nayarit, MX"										30357																															41947939				nachovallarta		2018-12-26T05:50:19				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:19:47.242Z						COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:19:47.242Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/finca-ecologica-la-papalota-ac	FALSE	LATIN_AMERICA	LATIN_AMERICA									NT
